IDS,,Classification,Candidate,,,,,,,,(Candidate) How do you think you measure up,,,,,Candidate Preference,,,,,,Partner,,,,,,,,(Partner) How do you think you measure up,,,,,Parterner Preference,,,,,,Correlation,Candidate Propensities,,,
iid,pid,match,gender,age,race,undergra,field_cd,zipcode,income,career_c,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender_o,age_o,race_o,undergra,field_cd,zipcode,income,career_c,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,int_corr,imprace,imprelig,date,go_out
271,288,0,0,23,2,Brandeis University,11,"10,543","50,060.00",11,9,10,10,9,10,10,15,40,15,10,10,,27,2,Emory University,3,21044,53196,2,5,8,7,8,7,20,20,15,25,10,10,0,10,9,4,1
271,289,0,0,23,2,Brandeis University,11,"10,543","50,060.00",11,9,10,10,9,10,10,15,40,15,10,10,,28,4,Harvey Mudd College (Physics),8,92064,53229,7,4,9,10,8,8,20,30,10,20,0,20,-0.37,10,9,4,1
271,290,0,0,23,2,Brandeis University,11,"10,543","50,060.00",11,9,10,10,9,10,10,15,40,15,10,10,,34,2,University of Paris,10,0,0,2,5,4,5,10,9,30,10,30,10,5,15,0.42,10,9,4,1
271,291,0,0,23,2,Brandeis University,11,"10,543","50,060.00",11,9,10,10,9,10,10,15,40,15,10,10,,27,4,Harvard,10,7936,0,4,6,9,7,9,9,20,20,15,15,12,18,0.33,10,9,4,1
271,292,0,0,23,2,Brandeis University,11,"10,543","50,060.00",11,9,10,10,9,10,10,15,40,15,10,10,,28,1,U of  Michigan,13,10009,25786,7,8,10,8,10,10,20,18,20,17,10,15,-0.24,10,9,4,1
271,293,1,0,23,2,Brandeis University,11,"10,543","50,060.00",11,9,10,10,9,10,10,15,40,15,10,10,,28,3,MIT,8,7512,0,7,7,10,9,9,9,23,18,21,18,10,10,0.29,10,9,4,1
272,273,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,29,2,charles university,10,0,0,2,7,10,5,7,7,30,25,18,18,4,5,0.41,10,10,4,1
272,274,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,24,3,UC Berkeley,3,0,0,2,7,7,10,9,9,30,10,20,20,10,10,0.6,10,10,4,1
272,275,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,21,2,Novosibirsk State University,5,630090,0,7,10,7,6,10,10,25,10,25,5,10,25,0.29,10,10,4,1
272,276,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,26,2,UC Berkeley,10,18977,80608,2,7,6,7,10,8,24,16,28,14,8,10,0.43,10,10,4,1
272,277,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,25,2,RPI,10,6098,0,2,4,8,8,8,5,60,20,0,20,0,0,-0.17,10,10,4,1
272,278,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,32,2,umass,5,0,0,2,8,8,8,8,8,25,15,20,25,10,5,0.26,10,10,4,1
272,279,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,25,2,UNLV,10,89014,43844,2,8,9,6,10,7,27,15,28,10,10,10,0.02,10,10,4,1
272,280,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,25,2,Columbia College,10,7620,0,2,5,9,5,8,6,25,20,30,15,5,5,0.22,10,10,4,1
272,281,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,27,2,MSU,3,430000,0,2,7,8,6,8,5,20,20,20,15,5,20,0.15,10,10,4,1
272,282,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,23,1,University of North Carolina at Charlotte,5,0,0,7,7,9,9,7,10,25,15,20,20,10,10,-0.07,10,10,4,1
272,283,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,27,4,REC,5,1851,0,7,9,9,9,9,9,50,10,10,10,10,10,-0.37,10,10,4,1
272,284,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,27,2,Columbia Business School,8,0,0,6,7,6,7,8,7,25,20,25,20,10,0,0.33,10,10,4,1
272,285,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,24,6,tech school,5,10025,0,7,8,10,10,10,8,20,20,25,25,5,5,-0.05,10,10,4,1
272,286,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,22,2,Queens College,2,125438,0,2,3,6,6,7,7,10,15,25,15,15,20,-0.32,10,10,4,1
272,287,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,22,4,Connecticut College,13,6320,0,6,7,10,5,7,10,35,40,5,5,7,8,0.42,10,10,4,1
272,288,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,27,2,Emory University,3,21044,53196,2,5,8,7,8,7,20,20,15,25,10,10,-0.07,10,10,4,1
272,289,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,28,4,Harvey Mudd College (Physics),8,92064,53229,7,4,9,10,8,8,20,30,10,20,0,20,-0.3,10,10,4,1
272,290,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,34,2,University of Paris,10,0,0,2,5,4,5,10,9,30,10,30,10,5,15,0.46,10,10,4,1
272,291,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,27,4,Harvard,10,7936,0,4,6,9,7,9,9,20,20,15,15,12,18,-0.04,10,10,4,1
272,292,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,28,1,U of  Michigan,13,10009,25786,7,8,10,8,10,10,20,18,20,17,10,15,-0.12,10,10,4,1
272,293,0,0,25,2,PACE University,11,"11,235","25,401.00",11,9,10,10,9,10,25,20,25,25,5,0,,28,3,MIT,8,7512,0,7,7,10,9,9,9,23,18,21,18,10,10,0.47,10,10,4,1
273,252,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,28,3,Universidad Iberoamericana,13,11910,0,2,9,9,9,9,10,0,25,25,25,25,0,0.37,8,4,5,2
273,253,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,33,4,Tokyo Womans Christian University,3,7024,0,2,8,10,9,8,7,25,30,10,10,5,20,0.43,8,4,5,2
273,254,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,22,2,University of Maryland/Oxford,7,80304,37240,2,8,7,8,10,8,25,7,25,25,8,10,0.62,8,4,5,2
273,255,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,26,4,UW Madison,10,21701,36594,4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,0.19,8,4,5,2
273,256,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,24,4,Harvard,4,22015,62997,4,6,9,6,8,6,15,25,20,20,10,10,0.55,8,4,5,2
273,257,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,24,2,Syracuse University,9,10023,46608,2,7,9,7,9,10,22,14,30,10,14,10,0.64,8,4,5,2
273,258,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,25,6,University of Washington,9,98115,37881,2,6,10,8,9,5,7,35,20,20,5,13,0.18,8,4,5,2
273,259,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,25,2,Rice,10,77546,48944,2,7,9,8,8,9,15,18,19,19,17,12,0.39,8,4,5,2
273,260,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,27,4,Smith College,10,50450,0,2,6,9,7,9,6,19,20,19,14,13,15,0.53,8,4,5,2
273,261,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,26,4,Brown University,10,10536,77112,2,5,8,7,7,8,15,20,20,20,15,10,0.34,8,4,5,2
273,262,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,29,2,University of Warsaw,3,0,0,10,6,10,5,9,3,10,40,20,20,0,10,0.19,8,4,5,2
273,263,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,26,1,Yale,3,11212,18283,10,8,8,8,8,5,20,20,20,10,20,10,0.39,8,4,5,2
273,264,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,26,2,Columbia University,6,20011,31432,2,8,7,8,9,5,15,15,25,20,5,20,0.32,8,4,5,2
273,265,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,32,2,Stanford,1,10538,73073,2,7,9,7,10,10,15,5,45,10,15,10,0.23,8,4,5,2
273,266,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,28,2,colby college,16,0,0,10,8,8,7,7,4,25,20,20,25,0,10,0.55,8,4,5,2
273,267,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,26,4,ChungShenMedicalUniversity(Taiwan),10,0,0,4,7,6,5,7,7,20,30,10,15,10,15,-0.08,8,4,5,2
273,268,1,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,24,3,Yale,4,76710,26706,4,9,9,8,9,9,30,20,20,10,15,5,-0.21,8,4,5,2
273,269,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,24,2,Wesleyan University,7,8904,0,2,8,8,6,8,7,20,10,30,15,15,10,0.43,8,4,5,2
273,270,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,23,4,University of Toronto,10,0,0,2,5,4,7,8,6,16,16,19,17,14,18,0.34,8,4,5,2
273,271,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,23,2,Brandeis University,11,10543,50060,11,9,10,10,9,10,10,15,40,15,10,10,0.37,8,4,5,2
273,272,0,1,29,2,charles university,10,"0,0","0,0",2,7,10,5,7,7,30,25,18,18,4,5,,25,2,PACE University,11,11235,25401,11,9,10,10,9,10,25,20,25,25,5,0,0.41,8,4,5,2
274,252,1,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,28,3,Universidad Iberoamericana,13,11910,0,2,9,9,9,9,10,0,25,25,25,25,0,0.47,3,3,4,2
274,253,1,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,33,4,Tokyo Womans Christian University,3,7024,0,2,8,10,9,8,7,25,30,10,10,5,20,0.5,3,3,4,2
274,254,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,22,2,University of Maryland/Oxford,7,80304,37240,2,8,7,8,10,8,25,7,25,25,8,10,0.33,3,3,4,2
274,255,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,26,4,UW Madison,10,21701,36594,4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,0.28,3,3,4,2
274,256,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,24,4,Harvard,4,22015,62997,4,6,9,6,8,6,15,25,20,20,10,10,0.66,3,3,4,2
274,257,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,24,2,Syracuse University,9,10023,46608,2,7,9,7,9,10,22,14,30,10,14,10,0.46,3,3,4,2
274,258,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,25,6,University of Washington,9,98115,37881,2,6,10,8,9,5,7,35,20,20,5,13,0.1,3,3,4,2
274,259,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,25,2,Rice,10,77546,48944,2,7,9,8,8,9,15,18,19,19,17,12,0.19,3,3,4,2
274,260,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,27,4,Smith College,10,50450,0,2,6,9,7,9,6,19,20,19,14,13,15,0.52,3,3,4,2
274,261,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,26,4,Brown University,10,10536,77112,2,5,8,7,7,8,15,20,20,20,15,10,0.39,3,3,4,2
274,262,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,29,2,University of Warsaw,3,0,0,10,6,10,5,9,3,10,40,20,20,0,10,0.09,3,3,4,2
274,263,1,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,26,1,Yale,3,11212,18283,10,8,8,8,8,5,20,20,20,10,20,10,0.72,3,3,4,2
274,264,1,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,26,2,Columbia University,6,20011,31432,2,8,7,8,9,5,15,15,25,20,5,20,0.14,3,3,4,2
274,265,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,32,2,Stanford,1,10538,73073,2,7,9,7,10,10,15,5,45,10,15,10,0.52,3,3,4,2
274,266,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,28,2,colby college,16,0,0,10,8,8,7,7,4,25,20,20,25,0,10,0.03,3,3,4,2
274,267,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,26,4,ChungShenMedicalUniversity(Taiwan),10,0,0,4,7,6,5,7,7,20,30,10,15,10,15,0.1,3,3,4,2
274,268,1,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,24,3,Yale,4,76710,26706,4,9,9,8,9,9,30,20,20,10,15,5,-0.22,3,3,4,2
274,269,1,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,24,2,Wesleyan University,7,8904,0,2,8,8,6,8,7,20,10,30,15,15,10,0.53,3,3,4,2
274,270,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,23,4,University of Toronto,10,0,0,2,5,4,7,8,6,16,16,19,17,14,18,0.13,3,3,4,2
274,271,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,23,2,Brandeis University,11,10543,50060,11,9,10,10,9,10,10,15,40,15,10,10,0.29,3,3,4,2
274,272,0,1,24,3,UC Berkeley,3,"0,0","0,0",2,7,7,10,9,9,30,10,20,20,10,10,,25,2,PACE University,11,11235,25401,11,9,10,10,9,10,25,20,25,25,5,0,0.6,3,3,4,2
275,252,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,28,3,Universidad Iberoamericana,13,11910,0,2,9,9,9,9,10,0,25,25,25,25,0,0.38,1,1,4,3
275,253,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,33,4,Tokyo Womans Christian University,3,7024,0,2,8,10,9,8,7,25,30,10,10,5,20,0.29,1,1,4,3
275,254,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,22,2,University of Maryland/Oxford,7,80304,37240,2,8,7,8,10,8,25,7,25,25,8,10,0.34,1,1,4,3
275,255,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,26,4,UW Madison,10,21701,36594,4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,0.3,1,1,4,3
275,256,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,24,4,Harvard,4,22015,62997,4,6,9,6,8,6,15,25,20,20,10,10,0.05,1,1,4,3
275,257,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,24,2,Syracuse University,9,10023,46608,2,7,9,7,9,10,22,14,30,10,14,10,0.56,1,1,4,3
275,258,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,25,6,University of Washington,9,98115,37881,2,6,10,8,9,5,7,35,20,20,5,13,0.36,1,1,4,3
275,259,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,25,2,Rice,10,77546,48944,2,7,9,8,8,9,15,18,19,19,17,12,0.58,1,1,4,3
275,260,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,27,4,Smith College,10,50450,0,2,6,9,7,9,6,19,20,19,14,13,15,0.43,1,1,4,3
275,261,1,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,26,4,Brown University,10,10536,77112,2,5,8,7,7,8,15,20,20,20,15,10,0.54,1,1,4,3
275,262,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,29,2,University of Warsaw,3,0,0,10,6,10,5,9,3,10,40,20,20,0,10,0.2,1,1,4,3
275,263,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,26,1,Yale,3,11212,18283,10,8,8,8,8,5,20,20,20,10,20,10,0.23,1,1,4,3
275,264,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,26,2,Columbia University,6,20011,31432,2,8,7,8,9,5,15,15,25,20,5,20,0.4,1,1,4,3
275,265,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,32,2,Stanford,1,10538,73073,2,7,9,7,10,10,15,5,45,10,15,10,0.24,1,1,4,3
275,266,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,28,2,colby college,16,0,0,10,8,8,7,7,4,25,20,20,25,0,10,0.32,1,1,4,3
275,267,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,26,4,ChungShenMedicalUniversity(Taiwan),10,0,0,4,7,6,5,7,7,20,30,10,15,10,15,-0.48,1,1,4,3
275,268,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,24,3,Yale,4,76710,26706,4,9,9,8,9,9,30,20,20,10,15,5,0.27,1,1,4,3
275,269,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,24,2,Wesleyan University,7,8904,0,2,8,8,6,8,7,20,10,30,15,15,10,0.64,1,1,4,3
275,270,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,23,4,University of Toronto,10,0,0,2,5,4,7,8,6,16,16,19,17,14,18,0.61,1,1,4,3
275,271,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,23,2,Brandeis University,11,10543,50060,11,9,10,10,9,10,10,15,40,15,10,10,0.43,1,1,4,3
275,272,0,1,21,2,Novosibirsk State University,5,"630,090","0,0",7,10,7,6,10,10,25,10,25,5,10,25,,25,2,PACE University,11,11235,25401,11,9,10,10,9,10,25,20,25,25,5,0,0.29,1,1,4,3
276,252,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,28,3,Universidad Iberoamericana,13,11910,0,2,9,9,9,9,10,0,25,25,25,25,0,0.34,7,3,4,1
276,253,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,33,4,Tokyo Womans Christian University,3,7024,0,2,8,10,9,8,7,25,30,10,10,5,20,0.58,7,3,4,1
276,254,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,22,2,University of Maryland/Oxford,7,80304,37240,2,8,7,8,10,8,25,7,25,25,8,10,0.49,7,3,4,1
276,255,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,26,4,UW Madison,10,21701,36594,4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,0.24,7,3,4,1
276,256,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,24,4,Harvard,4,22015,62997,4,6,9,6,8,6,15,25,20,20,10,10,-0.06,7,3,4,1
276,257,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,24,2,Syracuse University,9,10023,46608,2,7,9,7,9,10,22,14,30,10,14,10,0.7,7,3,4,1
276,258,1,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,25,6,University of Washington,9,98115,37881,2,6,10,8,9,5,7,35,20,20,5,13,0.1,7,3,4,1
276,259,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,25,2,Rice,10,77546,48944,2,7,9,8,8,9,15,18,19,19,17,12,0.72,7,3,4,1
276,260,1,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,27,4,Smith College,10,50450,0,2,6,9,7,9,6,19,20,19,14,13,15,0.39,7,3,4,1
276,261,1,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,26,4,Brown University,10,10536,77112,2,5,8,7,7,8,15,20,20,20,15,10,0.7,7,3,4,1
276,262,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,29,2,University of Warsaw,3,0,0,10,6,10,5,9,3,10,40,20,20,0,10,0.39,7,3,4,1
276,263,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,26,1,Yale,3,11212,18283,10,8,8,8,8,5,20,20,20,10,20,10,0.2,7,3,4,1
276,264,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,26,2,Columbia University,6,20011,31432,2,8,7,8,9,5,15,15,25,20,5,20,0.57,7,3,4,1
276,265,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,32,2,Stanford,1,10538,73073,2,7,9,7,10,10,15,5,45,10,15,10,0.52,7,3,4,1
276,266,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,28,2,colby college,16,0,0,10,8,8,7,7,4,25,20,20,25,0,10,0.52,7,3,4,1
276,267,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,26,4,ChungShenMedicalUniversity(Taiwan),10,0,0,4,7,6,5,7,7,20,30,10,15,10,15,-0.22,7,3,4,1
276,268,1,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,24,3,Yale,4,76710,26706,4,9,9,8,9,9,30,20,20,10,15,5,0.06,7,3,4,1
276,269,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,24,2,Wesleyan University,7,8904,0,2,8,8,6,8,7,20,10,30,15,15,10,0.71,7,3,4,1
276,270,1,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,23,4,University of Toronto,10,0,0,2,5,4,7,8,6,16,16,19,17,14,18,0.63,7,3,4,1
276,271,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,23,2,Brandeis University,11,10543,50060,11,9,10,10,9,10,10,15,40,15,10,10,0.55,7,3,4,1
276,272,0,1,26,2,UC Berkeley,10,"18,977","80,608.00",2,7,6,7,10,8,24,16,28,14,8,10,,25,2,PACE University,11,11235,25401,11,9,10,10,9,10,25,20,25,25,5,0,0.43,7,3,4,1
277,252,0,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,28,3,Universidad Iberoamericana,13,11910,0,2,9,9,9,9,10,0,25,25,25,25,0,-0.11,1,1,7,5
277,253,0,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,33,4,Tokyo Womans Christian University,3,7024,0,2,8,10,9,8,7,25,30,10,10,5,20,0.13,1,1,7,5
277,254,0,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,22,2,University of Maryland/Oxford,7,80304,37240,2,8,7,8,10,8,25,7,25,25,8,10,0.19,1,1,7,5
277,255,0,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,26,4,UW Madison,10,21701,36594,4,6,8,6,7,6,16.67,16.67,16.67,16.67,16.67,16.67,0.06,1,1,7,5
277,256,0,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,24,4,Harvard,4,22015,62997,4,6,9,6,8,6,15,25,20,20,10,10,-0.39,1,1,7,5
277,257,0,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,24,2,Syracuse University,9,10023,46608,2,7,9,7,9,10,22,14,30,10,14,10,0.55,1,1,7,5
277,258,1,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,25,6,University of Washington,9,98115,37881,2,6,10,8,9,5,7,35,20,20,5,13,0.58,1,1,7,5
277,259,1,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,25,2,Rice,10,77546,48944,2,7,9,8,8,9,15,18,19,19,17,12,0.24,1,1,7,5
277,260,1,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,27,4,Smith College,10,50450,0,2,6,9,7,9,6,19,20,19,14,13,15,0.36,1,1,7,5
277,261,1,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,26,4,Brown University,10,10536,77112,2,5,8,7,7,8,15,20,20,20,15,10,0.13,1,1,7,5
277,262,0,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,29,2,University of Warsaw,3,0,0,10,6,10,5,9,3,10,40,20,20,0,10,0.58,1,1,7,5
277,263,0,1,25,2,RPI,10,"6,098","0,0",2,4,8,8,8,5,60,20,0,20,0,0,,26,1,Yale,3,11212,18283,10,8,8,8,8,5,20,20,20,10,20,10,-0.08,1,1,7,5
